filename,x,y,top,left,class
OSR0G52_20220103_043650_49.jpg,192,104,92,117,lateral_direita
TTN474_20220103_184109_48.jpg,127,207,102,130,lateral_direita
8011SES_20220108_114636_25.jpg,151,169,89,117,lateral_direita
6377SJS_20220102_131830_35.jpg,161,89,91,126,lateral_direita
QXZ9D03_20220104_144237_15_flipped.jpg,155,48,96,133,lateral_direita
FCG3H85_20220113_084511_27_flipped.jpg,129,102,112,157,lateral_direita
6377SJS_20220102_131830_15.jpg,151,89,92,124,lateral_direita
EXW0129_20220102_072240_8.jpg,126,90,104,130,lateral_direita
PQP7597_20220112_071626_51.jpg,89,146,94,132,lateral_direita
OSY4092_20220115_103138_46_flipped.jpg,90,42,106,134,lateral_direita
OCG6G00_20220113_161801_30_flipped.jpg,80,202,120,143,lateral_direita
QBA1D04_20220103_151735_74.jpg,121,138,100,121,lateral_direita
LPX3776_20220103_114028_7.jpg,154,117,86,110,lateral_direita
SCC0056_20220117_160404_42_flipped.jpg,115,228,115,139,lateral_direita
OOH2650_20220102_170502_22.jpg,101,121,104,129,lateral_direita
KWJ5G94_20220117_082416_51.jpg,129,255,118,144,lateral_direita
EMA6330_20220103_183946_64_flipped.jpg,77,118,109,160,lateral_direita
AVD5288_20220109_212408_10_flipped.jpg,76,69,120,159,lateral_direita
BVT7E53_20220106_185038_45_flipped.jpg,72,157,125,147,lateral_direita
GKC1441_20220107_191438_30_flipped.jpg,163,153,92,125,lateral_direita
QOX8813_20220112_165901_39.jpg,82,127,103,138,lateral_direita
RNC6G42_20220113_175033_64.jpg,114,95,130,151,lateral_direita
QBA1D04_20220103_151735_10.jpg,142,128,92,116,lateral_direita
LMZ0J15_20220107_120453_11.jpg,110,99,108,134,lateral_direita
TESTE02_20220103_130732_70.jpg,150,124,93,121,lateral_direita
RML6A73_20220113_153546_31.jpg,105,202,120,152,lateral_direita
OCG6G00_20220113_161801_63_flipped.jpg,107,167,129,157,lateral_direita
EZU8866_20220112_224045_51.jpg,106,134,124,164,lateral_direita
CMF0530_20220108_133655_30.jpg,176,96,105,136,lateral_direita
FBQ2169_20220112_124300_32.jpg,134,222,88,113,lateral_direita
FCO2116_20220109_095057_57.jpg,132,151,87,116,lateral_direita
GHJ8A24_20220103_185604_67.jpg,144,107,102,136,lateral_direita
CUE5261_20220102_154359_68.jpg,-1,175,72,132,lateral_direita
QVL0E69_20220104_095246_68_flipped.jpg,97,76,86,115,lateral_direita
RFB5I27_20220106_143743_33_flipped.jpg,22,137,133,157,lateral_direita
GAC9J25_20220116_225646_12.jpg,57,107,101,119,lateral_direita
CQN6E75_20220104_142905_41.jpg,70,63,103,139,lateral_direita
GET8517_20220109_162419_49_flipped.jpg,158,217,94,119,lateral_direita
RJO4I30_20220116_095754_33.jpg,95,145,100,130,lateral_direita
FST6782_20220107_133923_64_flipped.jpg,69,79,125,174,lateral_direita
FUJ0982_20220103_191925_17.jpg,99,227,102,128,lateral_direita
RNO5H16_20220112_082145_22.jpg,89,47,103,122,lateral_direita
OOH2650_20220115_020401_3.jpg,127,106,99,128,lateral_direita
EMU2520_20220114_073156_3_flipped.jpg,70,248,86,108,lateral_direita
QLS4E40_20220112_173913_33_flipped.jpg,139,47,119,142,lateral_direita
GDD5H77_20220114_153154_30_flipped.jpg,11,150,121,159,lateral_direita
BVT7E53_20220104_205456_3.jpg,126,186,96,114,lateral_direita
RFF0J94_20220112_192515_13.jpg,106,110,124,153,lateral_direita
EKH8092_20220112_221718_12_flipped.jpg,-1,147,90,167,lateral_direita
5979SJS_20220117_084002_66.jpg,76,119,98,136,lateral_direita
RMX3I56_20220110_141112_23_flipped.jpg,146,184,98,132,lateral_direita
QNI2336_20220104_110249_45.jpg,149,100,90,126,lateral_direita
OLP9390_20220104_163046_16.jpg,89,172,107,134,lateral_direita
OPJ5340_20220117_173430_21.jpg,127,175,107,135,lateral_direita
QOV3279_20220110_181216_21.jpg,32,65,135,167,lateral_direita
OOH2650_20220112_221939_20.jpg,92,126,108,111,lateral_direita
RMH6A67_20220114_115321_4.jpg,129,44,118,153,lateral_direita
FWJ9349_20220110_094404_45.jpg,131,74,101,141,lateral_direita
GFF7F97_20220111_174305_6.jpg,114,166,117,160,lateral_direita
WEM230_20220103_150809_55.jpg,87,126,118,174,lateral_direita
PYU0260_20220111_142807_10.jpg,70,102,105,141,lateral_direita
OOH2650_20220112_212552_8.jpg,89,127,111,122,lateral_direita
FCT8171_20220113_151050_9_flipped.jpg,107,80,115,133,lateral_direita
PWE4H72_20220103_133345_41.jpg,119,140,92,131,lateral_direita
PYU0260_20220106_094125_29_flipped.jpg,82,88,117,161,lateral_direita
REP2E85_20220112_111313_59_flipped.jpg,32,112,139,171,lateral_direita
OPJ5340_20220117_173430_81.jpg,111,199,106,140,lateral_direita
TESTE01_20220104_104208_18.jpg,192,81,110,143,lateral_direita
ECM0881_20220111_054111_24.jpg,150,120,94,123,lateral_direita
BSY5200_20220107_073452_9.jpg,58,133,102,139,lateral_direita
TESTE01_20220102_082524_37.jpg,160,220,113,143,lateral_direita
OYC4323_20220109_072945_35.jpg,126,122,90,110,lateral_direita
OVI4258_20220108_041150_18_flipped.jpg,97,209,93,114,lateral_direita
RFN3A93_20220114_125234_33_flipped.jpg,57,127,123,163,lateral_direita
QVS4A06_20220111_071722_67.jpg,121,70,101,135,lateral_direita
PVW4931_20220106_164207_19_flipped.jpg,166,135,104,140,lateral_direita
CUX8800_20220116_061433_37.jpg,40,82,123,168,lateral_direita
AUU7572_20220102_131531_59.jpg,191,204,83,111,lateral_direita
OXB7658_20220106_043916_0.jpg,84,118,93,131,lateral_direita
8668SIS_20220105_101316_10_flipped.jpg,90,205,94,123,lateral_direita
TESTE02_20220111_070756_46_flipped.jpg,41,73,103,147,lateral_direita
GHF2431_20220111_074512_52.jpg,28,127,105,120,lateral_direita
FFI7289_20220114_205352_21_flipped.jpg,59,201,114,141,lateral_direita
WEM230_20220103_150809_4.jpg,15,195,108,148,lateral_direita
PYN3746_20220114_154808_31.jpg,108,138,96,116,lateral_direita
GGU7E36_20220108_140414_64_flipped.jpg,163,222,110,139,lateral_direita
CMF0560_20220115_011155_14.jpg,69,114,110,138,lateral_direita
OSY2195_20220111_113726_48.jpg,109,101,109,138,lateral_direita
TESTE02_20220113_034030_74.jpg,93,198,104,125,lateral_direita
PZK8575_20220107_185017_24_flipped.jpg,104,177,104,146,lateral_direita
PWN0751_20220101_184625_14.jpg,87,54,108,138,lateral_direita
RBC3E26_20220113_144655_77.jpg,124,261,82,102,lateral_direita
QVS7D86_20220112_130929_24_flipped.jpg,162,106,116,129,lateral_direita
GCD1B10_20220109_173037_18.jpg,121,5,106,128,lateral_direita
15111111_20220114_114355_5_flipped.jpg,156,210,109,143,lateral_direita
DRT2A71_20220104_090344_31_flipped.jpg,122,40,118,121,lateral_direita
AVD5288_20220105_073954_14.jpg,144,134,113,159,lateral_direita
TESTE01_20220106_180504_67.jpg,134,118,104,131,lateral_direita
RNJ4F97_20220113_181958_40.jpg,65,96,108,120,lateral_direita
OSY2195_20220113_111718_31_flipped.jpg,84,108,107,112,lateral_direita
PQP7597_20220112_071626_59.jpg,56,160,100,138,lateral_direita
RBC3E26_20220111_064045_35.jpg,113,262,84,107,lateral_direita
FEI4H21_20220117_142015_7.jpg,57,67,107,139,lateral_direita
RNT5E55_20220107_192706_41_flipped.jpg,16,118,108,137,lateral_direita
RNS0J90_20220114_163545_2_flipped.jpg,176,145,104,142,lateral_direita
EOE5J18_20220106_020240_51_flipped.jpg,148,144,105,132,lateral_direita
PYN3746_20220114_154808_0.jpg,107,140,100,114,lateral_direita
6756SHS_20220107_090420_76.jpg,75,165,124,163,lateral_direita
CQN6E75_20220104_142905_55.jpg,57,67,99,135,lateral_direita
OTG6116_20220118_070735_58.jpg,67,72,104,131,lateral_direita
RBC3E26_20220117_083408_63.jpg,107,257,91,116,lateral_direita
AWP6206_20220112_231204_19.jpg,65,143,139,170,lateral_direita
CUD5335_20220105_080154_83_flipped.jpg,82,170,104,130,lateral_direita
GFD5D16_20220113_081904_10_flipped.jpg,136,72,101,124,lateral_direita
GFF7F97_20220118_111541_22.jpg,155,177,108,146,lateral_direita
FTD0825_20220105_090608_2_flipped.jpg,113,176,113,146,lateral_direita
RNA3I02_20220107_135221_15.jpg,44,143,110,110,lateral_direita
CQN6E75_20220113_133627_1_flipped.jpg,146,51,101,141,lateral_direita
POR0207_20220103_162357_20.jpg,103,190,120,148,lateral_direita
KQK6J03_20220107_081821_52.jpg,98,92,91,108,lateral_direita
PJA0899_20220113_154758_6.jpg,186,163,90,113,lateral_direita
PZK1D38_20220106_130049_55.jpg,59,260,104,131,lateral_direita
CQN6E75_20220111_090627_30_flipped.jpg,182,39,94,141,lateral_direita
RNY6I21_20220114_172730_10.jpg,42,8,127,141,lateral_direita
BCW3A57_20220105_151314_48.jpg,94,154,103,114,lateral_direita
LPY8C13_20220114_151244_35.jpg,38,165,98,152,lateral_direita
KWC9D09_20220117_151015_5.jpg,158,130,108,138,lateral_direita
BVT7E53_20220114_105048_28.jpg,108,198,108,137,lateral_direita
RWN3I80_20220115_195507_22_flipped.jpg,190,31,108,151,lateral_direita
WFQ788_20220108_105612_44.jpg,100,103,103,119,lateral_direita
JKU556_20220113_112052_40.jpg,119,150,117,155,lateral_direita
FCN9C42_20220115_003810_56.jpg,78,160,117,149,lateral_direita
BCY9F22_20220116_190619_58.jpg,79,107,113,144,lateral_direita
EOE5J18_20220107_080023_56.jpg,82,105,120,161,lateral_direita
TESTE01_20220109_182104_35.jpg,182,109,87,113,lateral_direita
PVC5104_20220114_144030_47.jpg,75,241,113,139,lateral_direita
TESTE01_20220103_132824_46.jpg,151,100,109,143,lateral_direita
6756SHS_20220104_150508_38_flipped.jpg,111,219,79,115,lateral_direita
ELS1879_20220105_060215_34.jpg,94,106,111,133,lateral_direita
RLM6H57_20220114_150624_40.jpg,139,176,111,137,lateral_direita
REP2E85_20220112_111313_49_flipped.jpg,16,101,143,168,lateral_direita
DPX3B69_20220113_152359_9.jpg,91,73,105,118,lateral_direita
OPC4292_20220107_063814_52.jpg,78,25,92,130,lateral_direita
AVT2496_20220110_073925_75.jpg,114,146,102,144,lateral_direita
SZQ752_20220105_022536_1.jpg,8,96,127,161,lateral_direita
15111111_20220104_194341_35.jpg,127,70,99,125,lateral_direita
PUP3297_20220113_145305_54_flipped.jpg,60,121,124,150,lateral_direita
DIG6402_20220112_072250_49.jpg,126,208,100,130,lateral_direita
QVW1E37_20220106_132801_57.jpg,142,101,89,130,lateral_direita
RBC3E26_20220105_081450_41.jpg,130,203,93,124,lateral_direita
GVE9G16_20220114_082159_25.jpg,129,110,108,152,lateral_direita
AWP6206_20220108_054547_0.jpg,49,152,125,170,lateral_direita
FCT8171_20220113_181320_52.jpg,64,67,117,144,lateral_direita
EZN2A84_20220115_233238_81_flipped.jpg,80,270,88,122,lateral_direita
OCG6G00_20220113_161801_33_flipped.jpg,78,202,118,146,lateral_direita
CUB0760_20220106_192937_34_flipped.jpg,79,129,126,177,lateral_direita
FAH1321_20220101_094607_44.jpg,84,63,102,139,lateral_direita
RFF0J94_20220112_192515_59.jpg,119,122,107,130,lateral_direita
WFQ788_20220112_064038_51.jpg,121,128,96,118,lateral_direita
RFE2B02_20220101_164356_43.jpg,19,141,117,156,lateral_direita
QNI2336_20220104_110249_49.jpg,152,91,93,126,lateral_direita
TESTE01_20220102_082524_2.jpg,184,206,125,173,lateral_direita
QLS4E40_20220112_173913_62.jpg,102,48,106,124,lateral_direita
CMF0570_20220114_062822_53_flipped.jpg,125,92,100,128,lateral_direita
BAJ2536_20220105_093716_42_flipped.jpg,55,69,124,169,lateral_direita
TESTE02_20220113_124858_9.jpg,108,122,111,129,lateral_direita
QAP4471_20220110_110906_53.jpg,144,161,104,143,lateral_direita
CUD5335_20220105_080154_86_flipped.jpg,83,166,104,135,lateral_direita
FEE0608_20220107_225922_33.jpg,54,126,115,145,lateral_direita
OSY2195_20220111_141634_5.jpg,123,102,108,134,lateral_direita
CQN6E75_20220104_142905_4.jpg,83,60,100,146,lateral_direita
RNS0J90_20220114_163545_13_flipped.jpg,165,159,103,137,lateral_direita
RLM6H57_20220114_150624_49.jpg,143,180,106,136,lateral_direita
TESTE01_20220108_181030_74.jpg,187,107,84,113,lateral_direita
KRG2D90_20220115_130722_24.jpg,115,71,106,136,lateral_direita
TESTE02_20220113_110341_39.jpg,128,161,115,160,lateral_direita
RMM6D03_20220105_175705_58.jpg,87,95,125,172,lateral_direita
GFQ9G32_20220118_092546_12_flipped.jpg,20,-1,112,121,lateral_direita
LRA4E46_20220103_131736_25_flipped.jpg,71,208,102,127,lateral_direita
HBZ0H33_20220113_091952_63.jpg,93,77,148,177,lateral_direita
FZR8G33_20220111_173805_13.jpg,127,178,116,144,lateral_direita
GEE2E82_20220111_074716_22.jpg,146,184,130,171,lateral_direita
FEE0612_20220106_164741_38.jpg,133,225,108,140,lateral_direita
RFF6G29_20220113_122617_63.jpg,148,124,116,121,lateral_direita
PUP6215_20220106_092644_35_flipped.jpg,44,70,110,138,lateral_direita
15111111_20220104_032056_0_flipped.jpg,82,100,106,142,lateral_direita
EOE5J18_20220112_003542_11.jpg,98,146,102,122,lateral_direita
EXW0129_20220102_072240_38.jpg,136,88,103,134,lateral_direita
FNN7931_20220117_094756_30.jpg,149,188,94,124,lateral_direita
DBT7G73_20220118_144723_49.jpg,141,262,105,147,lateral_direita
TESTE01_20220104_090025_53_flipped.jpg,32,103,110,148,lateral_direita
OOH2650_20220112_203515_29.jpg,105,140,99,116,lateral_direita
NVI4003_20220109_051233_12.jpg,161,69,113,146,lateral_direita
RBC3E26_20220105_081450_28.jpg,139,208,96,128,lateral_direita
GEE9C71_20220114_100159_27.jpg,134,65,139,165,lateral_direita
CUD5335_20220115_112704_61.jpg,116,187,99,118,lateral_direita
GEE9C71_20220114_105222_62.jpg,131,161,92,103,lateral_direita
AWP6206_20220108_003705_36.jpg,66,175,111,141,lateral_direita
EMU2520_20220112_101338_43.jpg,178,206,103,154,lateral_direita
RMX3I56_20220110_141112_41_flipped.jpg,138,206,98,135,lateral_direita
KXE7F34_20220112_075549_2.jpg,16,171,135,160,lateral_direita
HHG7195_20220115_055126_13.jpg,142,110,106,133,lateral_direita
OCG6G00_20220113_161801_58_flipped.jpg,110,179,116,143,lateral_direita
RBC3E26_20220105_081450_9.jpg,94,212,97,123,lateral_direita
6996SIS_20220105_135207_18.jpg,154,243,101,116,lateral_direita
JDO8020_20220106_071945_20.jpg,58,182,85,115,lateral_direita
QWS4823_20220103_131913_20.jpg,70,167,106,135,lateral_direita
SZQ752_20220101_020401_17_flipped.jpg,155,52,112,139,lateral_direita
RNV1F31_20220105_122115_5.jpg,148,145,134,167,lateral_direita
15111111_20220106_152130_29.jpg,96,226,106,133,lateral_direita
QVX1C31_20220113_065159_26_flipped.jpg,81,97,119,139,lateral_direita
RBC3E26_20220113_144655_25.jpg,121,260,82,99,lateral_direita
FAH1321_20220117_124220_31_flipped.jpg,94,126,113,152,lateral_direita
LRA4E46_20220103_131736_36_flipped.jpg,58,221,101,126,lateral_direita
JHS2157_20220106_174407_6.jpg,5,161,124,162,lateral_direita
FBQ2169_20220117_133740_1.jpg,144,227,90,125,lateral_direita
TESTE01_20220109_163453_31.jpg,71,220,128,186,lateral_direita
DPJ0H87_20220104_154050_8.jpg,69,122,125,173,lateral_direita
OCG6G00_20220117_110624_67.jpg,122,194,107,137,lateral_direita
GAC9J25_20220115_212056_45_flipped.jpg,125,105,105,132,lateral_direita
FCG3H85_20220113_084511_60_flipped.jpg,131,106,111,157,lateral_direita
SZQ752_20220101_020401_12_flipped.jpg,149,62,108,137,lateral_direita
JSP2034_20220427_131907_17.jpg,155,280,105,134,lateral_direita
FMH5571_20220103_163414_0.jpg,80,275,118,140,lateral_direita
LUA4D18_20220115_111533_31.jpg,137,198,115,142,lateral_direita
SZQ752_20220101_020401_14_flipped.jpg,155,54,112,138,lateral_direita
OOH2650_20220112_203515_15.jpg,119,124,103,121,lateral_direita
POX8589_20220112_161852_55_flipped.jpg,58,178,88,114,lateral_direita
PXX0234_20220107_044628_63.jpg,121,70,123,166,lateral_direita
OOH2650_20220112_213050_0.jpg,109,114,108,128,lateral_direita
DVB1637_20220111_012334_44.jpg,78,96,107,148,lateral_direita
RWK8G98_20220118_100332_22.jpg,106,79,127,170,lateral_direita
RNC6G42_20220113_175033_36.jpg,123,83,123,145,lateral_direita
QDR6244_20220117_130512_13.jpg,127,82,102,143,lateral_direita
RJK5I20_20220103_002514_15_flipped.jpg,78,100,106,144,lateral_direita
QDB4818_20220108_111948_31_flipped.jpg,158,140,97,124,lateral_direita
GBE2926_20220109_062645_19.jpg,78,200,86,125,lateral_direita
RNT5E55_20220107_192706_32_flipped.jpg,15,102,117,155,lateral_direita
QXQ9A92_20220116_060741_19.jpg,95,14,96,131,lateral_direita
GEE2E82_20220111_074716_11.jpg,161,188,114,144,lateral_direita
RBC3E26_20220104_163138_23.jpg,130,246,91,107,lateral_direita
PUP6215_20220106_092644_56_flipped.jpg,37,77,106,135,lateral_direita
GFU4J43_20220114_130952_14.jpg,122,188,86,113,lateral_direita
OOH2650_20220112_203515_30.jpg,106,139,99,117,lateral_direita
OOH2650_20220112_213050_33.jpg,99,133,101,123,lateral_direita
BCY9F22_20220116_190619_27.jpg,107,101,109,151,lateral_direita
BBX7649_20220105_101835_27.jpg,145,83,110,142,lateral_direita
BVT7E53_20220106_185038_48_flipped.jpg,70,156,123,147,lateral_direita
JKU556_20220113_112052_45.jpg,127,146,118,145,lateral_direita
NWC5003_20220102_201304_53.jpg,126,21,103,137,lateral_direita
WFQ788_20220115_172340_7.jpg,113,125,103,143,lateral_direita
RWK8G98_20220118_100332_12.jpg,85,89,123,160,lateral_direita
GBE2926_20220109_062645_15.jpg,79,199,87,127,lateral_direita
JKU556_20220112_141050_5.jpg,60,195,109,145,lateral_direita
HJA3330_20220109_231328_24.jpg,152,121,115,155,lateral_direita
DBT7G73_20220117_175905_27.jpg,120,240,109,144,lateral_direita
8011SES_20220106_075414_3_flipped.jpg,85,148,102,123,lateral_direita
AVD5288_20220109_212408_52_flipped.jpg,79,76,121,158,lateral_direita
RMT0B15_20220103_181830_27.jpg,15,180,108,132,lateral_direita
6377SIS_20220111_080905_59_flipped.jpg,163,71,104,107,lateral_direita
6534SCS_20220110_190924_11.jpg,108,148,92,130,lateral_direita
BVT7E53_20220107_154645_31.jpg,151,196,93,133,lateral_direita
RFB5I27_20220106_143743_25_flipped.jpg,17,134,127,167,lateral_direita
PZV3047_20220107_100733_50_flipped.jpg,130,137,114,156,lateral_direita
RFZ6D57_20220117_155626_64.jpg,63,169,108,146,lateral_direita
PYU0260_20220105_215920_53_flipped.jpg,85,145,113,136,lateral_direita
FSZ4610_20220104_134549_3_flipped.jpg,95,196,114,140,lateral_direita
RFE7I21_20220107_090505_8.jpg,58,150,119,135,lateral_direita
DPB9201_20220105_105825_41_flipped.jpg,127,96,105,148,lateral_direita
7974SDS_20220105_055058_45_flipped.jpg,127,105,98,119,lateral_direita
RCZ5C18_20220116_095643_34.jpg,121,35,114,148,lateral_direita
GCN8757_20220118_053213_64_flipped.jpg,43,215,98,122,lateral_direita
FUV8C33_20220106_125050_18_flipped.jpg,58,144,100,120,lateral_direita
FAH1321_20220117_124220_65_flipped.jpg,81,136,112,144,lateral_direita
6158SIS_20220116_145710_40.jpg,116,97,92,103,lateral_direita
FUJ0982_20220103_193126_17.jpg,120,167,113,156,lateral_direita
OVI4258_20220108_041150_11_flipped.jpg,92,214,93,110,lateral_direita
RWK8G98_20220118_100332_38.jpg,106,79,130,178,lateral_direita
QMN5F26_20220107_152544_38.jpg,120,237,110,144,lateral_direita
RJK5I20_20220103_002514_31_flipped.jpg,108,105,123,160,lateral_direita
OOH2650_20220115_024548_10.jpg,101,117,109,131,lateral_direita
FTD0825_20220105_090608_12_flipped.jpg,78,170,114,159,lateral_direita
GBD5596_20220104_115403_4.jpg,166,103,95,130,lateral_direita
CQN6E75_20220104_142905_3.jpg,86,60,102,143,lateral_direita
KWJ5G94_20220117_082416_24.jpg,135,254,104,146,lateral_direita
JKU556_20220117_124130_24.jpg,180,180,112,142,lateral_direita
RFF6G29_20220115_174427_31.jpg,38,165,94,139,lateral_direita
DPX3B69_20220114_174523_17.jpg,80,93,102,121,lateral_direita
GLL0001_20220106_092111_59_flipped.jpg,136,159,98,113,lateral_direita
FCT8171_20220113_163440_5.jpg,63,89,106,129,lateral_direita
8668SES_20220111_095148_56_flipped.jpg,150,167,88,122,lateral_direita
OOH2650_20220110_195808_69.jpg,105,123,93,119,lateral_direita
HHG7195_20220115_055126_9.jpg,126,122,105,129,lateral_direita
EEQ5195_20220107_084142_49.jpg,129,221,92,114,lateral_direita
NRA9A22_20220117_113355_39.jpg,46,0,127,138,lateral_direita
RFG2E81_20220117_154523_8_flipped.jpg,50,178,99,104,lateral_direita
AWP6206_20220110_193115_4.jpg,103,160,104,141,lateral_direita
GYS6827_20220112_145202_21.jpg,174,59,87,128,lateral_direita
QDR6244_20220112_140824_5.jpg,82,114,99,139,lateral_direita
BCR1D15_20220117_142102_65.jpg,78,50,112,133,lateral_direita
MMA6848_20220113_173606_81.jpg,172,128,114,141,lateral_direita
RBC8D47_20220113_110543_9.jpg,142,91,128,160,lateral_direita
DTC5898_20220115_072402_40.jpg,61,140,106,147,lateral_direita
TESTE01_20220104_104208_25.jpg,204,80,114,133,lateral_direita
RCU8B87_20220104_161702_45.jpg,141,117,94,135,lateral_direita
JKU556_20220113_112052_41.jpg,127,155,116,144,lateral_direita
FWJ9349_20220108_092400_22_flipped.jpg,128,38,102,148,lateral_direita
6158SIS_20220116_145710_12.jpg,117,107,95,94,lateral_direita
PYN3746_20220114_154808_1.jpg,108,137,98,119,lateral_direita
FWB7J14_20220107_223148_29.jpg,110,132,90,103,lateral_direita
KYW8959_20220105_103319_55.jpg,97,108,108,140,lateral_direita
KWC9I21_20220111_062734_39.jpg,114,146,81,97,lateral_direita
PMP5177_20220105_103306_58.jpg,136,198,126,168,lateral_direita
FRM0567_20220110_094728_16_flipped.jpg,99,72,102,123,lateral_direita
PUP3297_20220113_145305_2.jpg,118,134,109,142,lateral_direita
BBX7649_20220103_074025_6.jpg,45,157,116,155,lateral_direita
RCZ5C18_20220116_095643_0.jpg,118,38,115,153,lateral_direita
BBX9359_20220105_203542_29.jpg,113,126,110,165,lateral_direita
FST6782_20220107_133923_5_flipped.jpg,57,79,131,171,lateral_direita
RFI3I99_20220116_135725_20.jpg,88,144,104,143,lateral_direita
FEE0609_20220115_101641_64_flipped.jpg,47,179,110,143,lateral_direita
EZU8866_20220112_224045_37.jpg,73,129,131,163,lateral_direita
QXY7C95_20220112_094636_40_flipped.jpg,159,85,104,137,lateral_direita
BVT7E53_20220104_205537_2.jpg,129,195,104,137,lateral_direita
GLL0001_20220106_092111_38_flipped.jpg,129,168,100,117,lateral_direita
FAH1321_20220118_144817_26.jpg,66,112,99,143,lateral_direita
PLV0H52_20220115_142907_13.jpg,55,66,117,137,lateral_direita
GHK5A78_20220116_135111_69.jpg,118,20,129,164,lateral_direita
EGX7541_20220104_040211_30.jpg,155,189,98,120,lateral_direita
GKC1441_20220116_090039_28_flipped.jpg,115,178,97,110,lateral_direita
WFQ788_20220115_172340_5.jpg,111,128,105,137,lateral_direita
RBC3E26_20220110_174356_10_flipped.jpg,101,178,90,112,lateral_direita
RBC3E26_20220110_205814_34.jpg,114,252,85,99,lateral_direita
DTC5898_20220115_072402_26.jpg,118,125,125,149,lateral_direita
FNN7931_20220114_083926_41.jpg,132,188,101,127,lateral_direita
FCN9C42_20220112_221535_38.jpg,107,119,100,132,lateral_direita
FNN7931_20220111_134947_60.jpg,89,160,113,157,lateral_direita
PYU0260_20220106_130133_21_flipped.jpg,110,114,114,169,lateral_direita
TESTE01_20220108_181030_91.jpg,190,107,84,116,lateral_direita
MSY5I41_20220115_120932_27.jpg,110,199,94,125,lateral_direita
OSR0G52_20220117_003159_19.jpg,200,75,93,124,lateral_direita
GCN8757_20220118_053213_67_flipped.jpg,43,216,97,109,lateral_direita
GFT8E41_20220112_065549_30.jpg,100,176,112,149,lateral_direita
CUX8800_20220117_052812_69.jpg,91,85,124,158,lateral_direita
RBC3E26_20220104_163138_48.jpg,156,230,81,110,lateral_direita
6158SIS_20220116_145710_3.jpg,122,108,99,93,lateral_direita
FCG3H85_20220113_084511_26_flipped.jpg,131,107,105,142,lateral_direita
FVN1G95_20220108_014147_7.jpg,132,172,98,136,lateral_direita
RMS4C02_20220118_073706_45.jpg,94,91,96,128,lateral_direita
PVC5104_20220114_144030_32.jpg,86,228,119,142,lateral_direita
DPB9201_20220105_105825_38_flipped.jpg,140,98,107,144,lateral_direita
RIX8H44_20220118_145439_7.jpg,121,194,103,132,lateral_direita
GYS6827_20220112_115241_20.jpg,157,80,91,122,lateral_direita
GHK1G46_20220118_114053_52_flipped.jpg,192,2,117,155,lateral_direita
FFI7289_20220110_170848_47.jpg,153,205,103,121,lateral_direita
RMT0B15_20220103_181830_7.jpg,16,180,106,129,lateral_direita
HYO8412_20220117_120919_38_flipped.jpg,102,179,106,144,lateral_direita
RCU8B87_20220104_161702_16.jpg,142,118,94,132,lateral_direita
TESTE02_20220103_130732_88.jpg,153,126,88,123,lateral_direita
RME8B13_20220114_161155_20.jpg,161,217,105,129,lateral_direita
DIG6402_20220109_115302_30.jpg,113,195,99,134,lateral_direita
RNT5E55_20220107_192706_43_flipped.jpg,19,118,110,138,lateral_direita
GDV3J34_20220105_073821_41.jpg,98,207,86,117,lateral_direita
RNT5E55_20220107_192706_31_flipped.jpg,36,103,108,146,lateral_direita
TESTE02_20220113_065757_1_flipped.jpg,40,39,117,160,lateral_direita
OLC4515_20220106_181410_48.jpg,86,180,107,140,lateral_direita
EKH8092_20220113_122352_33.jpg,112,139,101,115,lateral_direita
JAG5C72_20220112_174343_4.jpg,171,147,88,119,lateral_direita
RFK9H34_20220106_175626_24_flipped.jpg,82,128,109,140,lateral_direita
PQP7597_20220108_071702_26.jpg,139,230,82,102,lateral_direita
OTQ2148_20220113_043619_11.jpg,119,178,96,127,lateral_direita
DKK5933_20220104_110500_7_flipped.jpg,147,119,99,136,lateral_direita
QVW7B35_20220101_203939_11.jpg,113,114,101,130,lateral_direita
OLP9390_20220114_201323_38.jpg,195,202,141,162,lateral_direita
PLV0H52_20220115_142907_42.jpg,74,65,117,139,lateral_direita
PVM8148_20220113_090516_65_flipped.jpg,83,176,106,134,lateral_direita
QUG4623_20220103_165637_57_flipped.jpg,150,147,108,144,lateral_direita
RFZ3I21_20220112_104730_2.jpg,96,31,112,120,lateral_direita
TESTE01_20220110_064127_50.jpg,165,78,104,120,lateral_direita
NSG2074_20220113_175650_15.jpg,34,155,105,126,lateral_direita
EXW0129_20220115_022257_27.jpg,102,105,99,126,lateral_direita
6158SIS_20220116_145710_8.jpg,117,104,102,98,lateral_direita
FDB4540_20220118_084302_10.jpg,50,79,99,128,lateral_direita
TDB2021_20220111_102142_13.jpg,31,100,93,106,lateral_direita
DBT7G73_20220117_175905_9.jpg,114,252,111,155,lateral_direita
LQN6D65_20220111_080340_46_flipped.jpg,89,78,93,125,lateral_direita
GFF7F97_20220118_111541_54.jpg,116,184,93,133,lateral_direita
RLM6H57_20220107_115801_13_flipped.jpg,59,140,104,135,lateral_direita
JDO8020_20220102_073738_52.jpg,102,206,90,112,lateral_direita
TESTE02_20220103_130732_61.jpg,154,114,105,120,lateral_direita
RNX3C30_20220103_072354_40.jpg,126,142,106,146,lateral_direita
RFF0J94_20220110_135642_69.jpg,104,157,103,147,lateral_direita
