filename,x,y,width,height,class
CMF0560_20220115_011155_41.jpg,77,107,117,155,lateral_direita
CMF0560_20220115_011155_58.jpg,86,117,109,137,lateral_direita
CMF0544_20220104_204007_32.jpg,262,150,93,121,lateral_esquerda
CMF0544_20220104_204007_19.jpg,256,149,92,122,lateral_esquerda
CMF0544_20220104_204007_53.jpg,252,148,90,132,lateral_esquerda
CMF0544_20220104_204007_20.jpg,255,148,92,119,lateral_esquerda
TESTE02_20220118_095546_17.jpg,192,286,83,116,lateral_direita
TESTE02_20220118_095546_59.jpg,189,286,86,126,lateral_direita
TESTE02_20220118_095546_53.jpg,187,293,88,122,lateral_direita
TESTE02_20220118_095546_40.jpg,195,296,86,118,lateral_direita
TESTE02_20220118_095546_38.jpg,192,287,84,124,lateral_direita
TESTE02_20220118_095546_41.jpg,196,288,85,122,lateral_direita
TESTE02_20220118_095546_16.jpg,192,286,82,120,lateral_direita
TESTE02_20220118_095546_39.jpg,190,294,87,121,lateral_direita
TESTE02_20220118_095546_11.jpg,191,281,85,126,lateral_direita
TESTE02_20220118_095546_58.jpg,189,286,83,125,lateral_direita
TESTE02_20220118_095546_27.jpg,189,284,83,128,lateral_direita
TESTE02_20220118_095546_15.jpg,191,288,85,111,lateral_direita
TESTE02_20220118_095546_7.jpg,185,285,91,116,lateral_direita
TESTE02_20220118_095546_28.jpg,191,283,84,121,lateral_direita
TESTE02_20220118_095546_6.jpg,186,284,89,124,lateral_direita
TESTE02_20220118_095546_26.jpg,187,282,85,129,lateral_direita
TESTE02_20220118_095546_10.jpg,189,283,86,117,lateral_direita
TESTE02_20220118_095546_9.jpg,189,288,85,115,lateral_direita
TESTE02_20220118_095546_57.jpg,191,286,83,126,lateral_direita
TESTE02_20220118_095546_8.jpg,188,286,88,113,lateral_direita
TESTE02_20220118_095546_25.jpg,194,280,86,116,lateral_direita
TESTE02_20220118_095546_61.jpg,189,289,86,119,lateral_direita
TESTE02_20220118_095546_5.jpg,184,282,90,116,lateral_direita
TESTE02_20220118_095546_50.jpg,185,284,89,125,lateral_direita
TESTE02_20220118_095546_60.jpg,190,288,84,119,lateral_direita
TESTE02_20220118_095546_14.jpg,191,286,85,115,lateral_direita
TESTE02_20220118_095546_12.jpg,190,284,88,120,lateral_direita
TESTE02_20220118_095546_54.jpg,187,293,87,122,lateral_direita
TESTE02_20220118_095546_31.jpg,194,283,81,119,lateral_direita
TESTE02_20220118_095546_55.jpg,187,288,86,122,lateral_direita
TESTE02_20220118_095546_51.jpg,184,283,91,123,lateral_direita
TESTE02_20220118_095546_52.jpg,187,283,85,129,lateral_direita
TESTE02_20220118_095546_56.jpg,189,284,84,128,lateral_direita
TESTE02_20220118_095546_29.jpg,192,284,83,123,lateral_direita
TESTE02_20220109_161214_22.jpg,170,67,114,153,lateral_esquerda
TESTE02_20220109_161214_53.jpg,199,97,127,156,lateral_esquerda
TESTE02_20220109_161214_26.jpg,193,62,114,157,lateral_esquerda
TESTE02_20220109_161214_33.jpg,181,98,133,144,lateral_esquerda
TESTE02_20220109_161214_30.jpg,174,80,126,148,lateral_esquerda
TESTE02_20220109_161214_6.jpg,174,77,116,148,lateral_esquerda
TESTE02_20220109_161214_47.jpg,197,83,138,168,lateral_esquerda
TESTE02_20220109_161214_1.jpg,158,98,106,139,lateral_esquerda
TESTE02_20220109_161214_8.jpg,172,78,116,147,lateral_esquerda
TESTE02_20220109_161214_48.jpg,200,82,138,168,lateral_esquerda
TESTE02_20220109_161214_10.jpg,190,73,117,149,lateral_esquerda
TESTE02_20220109_161214_32.jpg,181,96,132,152,lateral_esquerda
TESTE02_20220109_161214_56.jpg,194,81,139,167,lateral_esquerda
TESTE02_20220109_161214_12.jpg,183,74,115,153,lateral_esquerda
TESTE02_20220109_161214_7.jpg,170,79,117,144,lateral_esquerda
TESTE02_20220109_161214_9.jpg,190,74,118,149,lateral_esquerda
TESTE02_20220109_161214_2.jpg,166,82,122,145,lateral_esquerda
TESTE02_20220109_161214_29.jpg,173,76,115,148,lateral_esquerda
TESTE02_20220109_161214_31.jpg,177,90,138,155,lateral_esquerda
TESTE02_20220109_161214_5.jpg,179,77,118,152,lateral_esquerda
TESTE02_20220109_161214_11.jpg,191,72,114,153,lateral_esquerda
TESTE02_20220109_161214_49.jpg,209,89,130,158,lateral_esquerda
TESTE02_20220109_161214_50.jpg,203,100,133,149,lateral_esquerda
TESTE02_20220109_161214_35.jpg,168,85,141,162,lateral_esquerda
TESTE02_20220109_161214_4.jpg,177,78,113,145,lateral_esquerda
TESTE02_20220109_161214_13.jpg,185,74,113,151,lateral_esquerda
TESTE02_20220109_161214_14.jpg,204,70,110,157,lateral_esquerda
TESTE02_20220109_161214_27.jpg,188,64,117,157,lateral_esquerda
TESTE02_20220109_161214_25.jpg,193,64,117,151,lateral_esquerda
TESTE02_20220109_161214_55.jpg,202,94,134,155,lateral_esquerda
TESTE02_20220109_161214_52.jpg,199,94,129,154,lateral_esquerda
TESTE02_20220109_161214_0.jpg,151,106,101,132,lateral_esquerda
TESTE02_20220109_161214_24.jpg,190,64,117,149,lateral_esquerda
TESTE02_20220109_161214_54.jpg,199,97,133,153,lateral_esquerda
TESTE02_20220109_161214_23.jpg,161,70,118,152,lateral_esquerda
TESTE02_20220109_161214_34.jpg,165,94,139,151,lateral_esquerda
TESTE02_20220109_161214_28.jpg,176,75,115,144,lateral_esquerda
TESTE02_20220109_161214_3.jpg,171,84,113,141,lateral_esquerda
TESTE02_20220109_161214_15.jpg,191,67,119,163,lateral_esquerda
TESTE02_20220109_161214_51.jpg,201,97,130,151,lateral_esquerda
TESTE02_20220109_161214_36.jpg,170,84,141,160,lateral_esquerda
RNT5E55_20220107_192706_44.jpg,271,109,112,149,lateral_esquerda
RNT5E55_20220107_192706_27.jpg,248,100,108,148,lateral_esquerda
RNT5E55_20220107_192706_33.jpg,282,98,122,164,lateral_esquerda
RNT5E55_20220107_192706_5.jpg,267,97,114,164,lateral_esquerda
RNT5E55_20220107_192706_7.jpg,266,98,114,162,lateral_esquerda
RNT5E55_20220107_192706_42.jpg,287,112,114,143,lateral_esquerda
RNT5E55_20220107_192706_45.jpg,269,108,114,148,lateral_esquerda
RNT5E55_20220107_192706_32.jpg,280,105,120,154,lateral_esquerda
RNT5E55_20220107_192706_11.jpg,244,91,128,170,lateral_esquerda
RNT5E55_20220107_192706_41.jpg,289,127,112,135,lateral_esquerda
RNT5E55_20220107_192706_8.jpg,265,95,116,163,lateral_esquerda
RNT5E55_20220107_192706_28.jpg,260,95,107,157,lateral_esquerda
RNT5E55_20220107_192706_20.jpg,166,107,107,141,lateral_esquerda
RNT5E55_20220107_192706_26.jpg,247,106,103,136,lateral_esquerda
RNT5E55_20220107_192706_24.jpg,217,103,129,143,lateral_esquerda
RNT5E55_20220107_192706_61.jpg,206,108,112,136,lateral_esquerda
RNT5E55_20220107_192706_35.jpg,282,94,123,166,lateral_esquerda
RNT5E55_20220107_192706_19.jpg,165,104,109,147,lateral_esquerda
RNT5E55_20220107_192706_39.jpg,292,113,109,146,lateral_esquerda
RNT5E55_20220107_192706_38.jpg,289,116,113,142,lateral_esquerda
RNT5E55_20220107_192706_16.jpg,169,103,131,138,lateral_esquerda
RNT5E55_20220107_192706_53.jpg,155,125,112,139,lateral_esquerda
RNT5E55_20220107_192706_4.jpg,265,94,117,167,lateral_esquerda
RNT5E55_20220107_192706_52.jpg,157,119,109,136,lateral_esquerda
RNT5E55_20220107_192706_34.jpg,286,109,117,154,lateral_esquerda
RNT5E55_20220107_192706_36.jpg,287,116,116,133,lateral_esquerda
RNT5E55_20220107_192706_12.jpg,227,100,136,157,lateral_esquerda
RNT5E55_20220107_192706_9.jpg,265,96,117,164,lateral_esquerda
RNT5E55_20220107_192706_6.jpg,266,98,114,161,lateral_esquerda
RNT5E55_20220107_192706_29.jpg,258,91,111,166,lateral_esquerda
RNT5E55_20220107_192706_43.jpg,284,114,112,146,lateral_esquerda
RNT5E55_20220107_192706_30.jpg,268,101,109,154,lateral_esquerda
RNT5E55_20220107_192706_18.jpg,170,102,117,147,lateral_esquerda
RNT5E55_20220107_192706_31.jpg,269,101,111,154,lateral_esquerda
RNT5E55_20220107_192706_54.jpg,164,132,109,129,lateral_esquerda
RNT5E55_20220107_192706_37.jpg,292,114,110,146,lateral_esquerda
RNT5E55_20220107_192706_17.jpg,172,106,116,139,lateral_esquerda
RNT5E55_20220107_192706_40.jpg,287,103,115,158,lateral_esquerda
RNT5E55_20220107_192706_3.jpg,266,96,115,165,lateral_esquerda
RNT5E55_20220107_192706_25.jpg,235,96,113,153,lateral_esquerda
RBC3E26_20220110_205814_35.jpg,112,253,86,100,lateral_direita
RBC3E26_20220110_205814_5.jpg,125,245,84,100,lateral_direita
RBC3E26_20220110_205814_19.jpg,100,259,85,102,lateral_direita
RBC3E26_20220110_205814_28.jpg,122,247,84,104,lateral_direita
RBC3E26_20220110_205814_22.jpg,101,260,86,100,lateral_direita
RBC3E26_20220110_205814_49.jpg,132,240,89,112,lateral_direita
RBC3E26_20220110_205814_29.jpg,142,238,83,109,lateral_direita
RBC3E26_20220110_205814_26.jpg,106,255,83,107,lateral_direita
RBC3E26_20220110_205814_24.jpg,103,258,81,103,lateral_direita
RBC3E26_20220110_205814_21.jpg,101,258,86,103,lateral_direita
RBC3E26_20220110_205814_14.jpg,134,239,89,108,lateral_direita
RBC3E26_20220110_205814_39.jpg,110,255,83,101,lateral_direita
RBC3E26_20220110_205814_25.jpg,103,258,81,104,lateral_direita
RBC3E26_20220110_205814_3.jpg,119,240,86,109,lateral_direita
RBC3E26_20220110_205814_23.jpg,102,261,82,100,lateral_direita
RBC3E26_20220110_205814_18.jpg,102,255,85,104,lateral_direita
RBC3E26_20220110_205814_45.jpg,108,252,81,105,lateral_direita
RBC3E26_20220110_205814_6.jpg,125,241,89,107,lateral_direita
RBC3E26_20220110_205814_36.jpg,112,253,85,103,lateral_direita
RBC3E26_20220110_205814_13.jpg,140,238,87,109,lateral_direita
RBC3E26_20220110_205814_27.jpg,114,249,86,106,lateral_direita
RBC3E26_20220110_205814_30.jpg,142,239,83,109,lateral_direita
RBC3E26_20220110_205814_34.jpg,115,253,84,98,lateral_direita
RBC3E26_20220110_205814_32.jpg,134,242,86,104,lateral_direita
RBC3E26_20220110_205814_20.jpg,101,258,85,104,lateral_direita
RBC3E26_20220110_205814_15.jpg,113,248,88,107,lateral_direita
RBC3E26_20220110_205814_38.jpg,113,253,81,101,lateral_direita
RBC3E26_20220110_205814_40.jpg,112,253,82,103,lateral_direita
RBC3E26_20220110_205814_37.jpg,113,253,81,104,lateral_direita
RBC3E26_20220110_205814_43.jpg,109,254,79,103,lateral_direita
RBC3E26_20220110_205814_46.jpg,119,250,91,103,lateral_direita
RBC3E26_20220110_205814_41.jpg,108,253,85,104,lateral_direita
RBC3E26_20220110_205814_47.jpg,120,248,92,104,lateral_direita
RBC3E26_20220110_205814_17.jpg,106,255,80,103,lateral_direita
RBC3E26_20220110_205814_31.jpg,136,238,89,107,lateral_direita
RBC3E26_20220110_205814_1.jpg,121,240,84,108,lateral_direita
RBC3E26_20220110_205814_42.jpg,109,253,79,102,lateral_direita
RBC3E26_20220110_205814_44.jpg,109,253,80,104,lateral_direita
RBC3E26_20220110_205814_0.jpg,120,242,87,107,lateral_direita
RBC3E26_20220110_205814_33.jpg,119,249,85,102,lateral_direita
RBC3E26_20220110_205814_4.jpg,118,241,87,107,lateral_direita
RBC3E26_20220110_205814_2.jpg,120,241,86,105,lateral_direita
RBC3E26_20220110_205814_16.jpg,113,249,84,104,lateral_direita
WEM247_20220112_162328_51.jpg,103,164,103,128,lateral_esquerda
WEM247_20220112_162328_47.jpg,101,160,104,136,lateral_esquerda
WEM247_20220112_162328_25.jpg,154,151,110,135,lateral_esquerda
WEM247_20220112_162328_44.jpg,101,161,104,132,lateral_esquerda
WEM247_20220112_162328_28.jpg,163,158,97,122,lateral_esquerda
WEM247_20220112_162328_42.jpg,102,154,103,131,lateral_esquerda
WEM247_20220112_162328_41.jpg,104,164,101,129,lateral_esquerda
WEM247_20220112_162328_50.jpg,103,160,100,135,lateral_esquerda
WEM247_20220112_162328_45.jpg,99,163,104,127,lateral_esquerda
WEM247_20220112_162328_13.jpg,160,155,92,123,lateral_esquerda
WEM247_20220112_162328_49.jpg,102,160,105,135,lateral_esquerda
WEM247_20220112_162328_48.jpg,101,157,104,142,lateral_esquerda
WEM247_20220112_162328_21.jpg,150,152,101,127,lateral_esquerda
WEM247_20220112_162328_43.jpg,103,162,102,129,lateral_esquerda
WEM247_20220112_162328_46.jpg,99,162,105,135,lateral_esquerda
TDB2021_20220111_102142_11.jpg,32,96,98,110,lateral_direita
TDB2021_20220111_102142_50.jpg,37,89,101,116,lateral_direita
TDB2021_20220111_102142_14.jpg,25,101,95,103,lateral_direita
TDB2021_20220111_102142_75.jpg,29,102,92,103,lateral_direita
TDB2021_20220111_102142_10.jpg,30,99,97,106,lateral_direita
TDB2021_20220111_102142_71.jpg,24,87,92,115,lateral_direita
TDB2021_20220111_102142_68.jpg,28,115,87,96,lateral_direita
TDB2021_20220111_102142_72.jpg,25,91,95,111,lateral_direita
TDB2021_20220111_102142_9.jpg,29,102,97,102,lateral_direita
TDB2021_20220111_102142_41.jpg,31,90,100,116,lateral_direita
TDB2021_20220111_102142_60.jpg,21,83,93,117,lateral_direita
TDB2021_20220111_102142_81.jpg,49,83,100,118,lateral_direita
TDB2021_20220111_102142_66.jpg,33,102,100,103,lateral_direita
TDB2021_20220111_102142_28.jpg,21,118,92,93,lateral_direita
TDB2021_20220111_102142_44.jpg,27,101,97,106,lateral_direita
TDB2021_20220111_102142_77.jpg,31,107,94,98,lateral_direita
TDB2021_20220111_102142_27.jpg,22,117,91,94,lateral_direita
TDB2021_20220111_102142_33.jpg,39,77,99,118,lateral_direita
TDB2021_20220111_102142_23.jpg,28,103,97,102,lateral_direita
TDB2021_20220111_102142_79.jpg,52,88,93,114,lateral_direita
TDB2021_20220111_102142_22.jpg,29,105,91,100,lateral_direita
TDB2021_20220111_102142_74.jpg,29,94,90,109,lateral_direita
TDB2021_20220111_102142_18.jpg,11,121,88,92,lateral_direita
TDB2021_20220111_102142_43.jpg,27,100,96,107,lateral_direita
TDB2021_20220111_102142_40.jpg,34,94,98,111,lateral_direita
TDB2021_20220111_102142_51.jpg,37,86,101,113,lateral_direita
TDB2021_20220111_102142_45.jpg,31,104,97,102,lateral_direita
TDB2021_20220111_102142_26.jpg,27,116,86,96,lateral_direita
TDB2021_20220111_102142_39.jpg,41,92,98,109,lateral_direita
TDB2021_20220111_102142_52.jpg,39,82,102,118,lateral_direita
TDB2021_20220111_102142_13.jpg,32,100,92,106,lateral_direita
TDB2021_20220111_102142_25.jpg,30,105,93,100,lateral_direita
TDB2021_20220111_102142_70.jpg,18,99,99,106,lateral_direita
TDB2021_20220111_102142_59.jpg,18,90,97,118,lateral_direita
TDB2021_20220111_102142_29.jpg,19,117,93,92,lateral_direita
TDB2021_20220111_102142_82.jpg,50,81,98,118,lateral_direita
TDB2021_20220111_102142_15.jpg,22,116,92,96,lateral_direita
TDB2021_20220111_102142_21.jpg,28,105,89,100,lateral_direita
TDB2021_20220111_102142_30.jpg,35,87,98,114,lateral_direita
TDB2021_20220111_102142_0.jpg,53,60,98,111,lateral_direita
TDB2021_20220111_102142_36.jpg,39,84,102,116,lateral_direita
TDB2021_20220111_102142_37.jpg,41,86,100,115,lateral_direita
TDB2021_20220111_102142_48.jpg,34,91,104,114,lateral_direita
TDB2021_20220111_102142_64.jpg,32,95,93,109,lateral_direita
TDB2021_20220111_102142_42.jpg,27,102,96,104,lateral_direita
TDB2021_20220111_102142_24.jpg,29,104,95,101,lateral_direita
TDB2021_20220111_102142_62.jpg,28,89,92,118,lateral_direita
TDB2021_20220111_102142_63.jpg,30,88,93,115,lateral_direita
TDB2021_20220111_102142_76.jpg,28,104,93,101,lateral_direita
TDB2021_20220111_102142_49.jpg,36,92,100,113,lateral_direita
TDB2021_20220111_102142_16.jpg,14,118,93,93,lateral_direita
TDB2021_20220111_102142_67.jpg,30,105,97,99,lateral_direita
TDB2021_20220111_102142_80.jpg,52,89,94,114,lateral_direita
TDB2021_20220111_102142_46.jpg,34,100,101,106,lateral_direita
TDB2021_20220111_102142_78.jpg,34,104,93,99,lateral_direita
TDB2021_20220111_102142_12.jpg,32,96,96,108,lateral_direita
TDB2021_20220111_102142_73.jpg,28,89,92,112,lateral_direita
TDB2021_20220111_102142_65.jpg,33,100,95,103,lateral_direita
TDB2021_20220111_102142_61.jpg,25,82,95,121,lateral_direita
TDB2021_20220111_102142_47.jpg,36,98,100,105,lateral_direita
TDB2021_20220111_102142_20.jpg,12,121,89,89,lateral_direita
TDB2021_20220111_102142_31.jpg,36,89,98,111,lateral_direita
TDB2021_20220111_102142_69.jpg,25,114,90,100,lateral_direita
TDB2021_20220111_102142_38.jpg,42,96,97,108,lateral_direita
TDB2021_20220111_102142_17.jpg,10,118,93,96,lateral_direita
TDB2021_20220111_102142_19.jpg,11,121,87,92,lateral_direita
RNO5H16_20220112_082145_23.jpg,93,44,101,127,lateral_direita
RNO5H16_20220112_082145_20.jpg,73,60,98,111,lateral_direita
RNO5H16_20220112_082145_18.jpg,73,53,102,121,lateral_direita
RNO5H16_20220112_082145_22.jpg,90,46,104,124,lateral_direita
RNO5H16_20220112_082145_14.jpg,104,2,127,148,lateral_direita
RNO5H16_20220112_082145_28.jpg,116,41,103,131,lateral_direita
RNO5H16_20220112_082145_29.jpg,116,44,108,127,lateral_direita
RNO5H16_20220112_082145_21.jpg,73,57,97,110,lateral_direita
TESTE01_20220103_132824_56.jpg,152,94,115,142,lateral_direita
TESTE01_20220103_132824_49.jpg,186,99,109,135,lateral_direita
TESTE01_20220103_132824_51.jpg,188,77,112,143,lateral_direita
TESTE01_20220103_132824_57.jpg,147,98,118,138,lateral_direita
TESTE01_20220103_132824_63.jpg,172,77,117,149,lateral_direita
TESTE01_20220103_132824_20.jpg,316,98,97,148,lateral_direita
TESTE01_20220103_132824_67.jpg,182,87,107,135,lateral_direita
TESTE01_20220103_132824_38.jpg,154,99,119,139,lateral_direita
TESTE01_20220103_132824_35.jpg,187,91,112,154,lateral_direita
TESTE01_20220103_132824_37.jpg,159,93,117,146,lateral_direita
TESTE01_20220103_132824_60.jpg,158,82,123,147,lateral_direita
TESTE01_20220103_132824_14.jpg,280,92,107,143,lateral_direita
TESTE01_20220103_132824_22.jpg,317,101,96,145,lateral_direita
TESTE01_20220103_132824_47.jpg,150,99,108,140,lateral_direita
TESTE01_20220103_132824_50.jpg,185,82,113,144,lateral_direita
TESTE01_20220103_132824_46.jpg,152,100,108,143,lateral_direita
TESTE01_20220103_132824_23.jpg,285,93,110,146,lateral_direita
TESTE01_20220103_132824_17.jpg,310,102,101,136,lateral_direita
TESTE01_20220103_132824_27.jpg,251,80,112,147,lateral_direita
TESTE01_20220103_132824_55.jpg,181,92,110,141,lateral_direita
TESTE01_20220103_132824_10.jpg,242,85,99,138,lateral_direita
TESTE01_20220103_132824_28.jpg,248,83,109,143,lateral_direita
TESTE01_20220103_132824_59.jpg,149,96,118,140,lateral_direita
TESTE01_20220103_132824_62.jpg,173,78,115,147,lateral_direita
TESTE01_20220103_132824_64.jpg,173,76,115,152,lateral_direita
TESTE01_20220103_132824_66.jpg,177,81,115,146,lateral_direita
TESTE01_20220103_132824_11.jpg,255,107,102,131,lateral_direita
TESTE01_20220103_132824_65.jpg,176,74,113,147,lateral_direita
TESTE01_20220103_132824_48.jpg,185,95,109,135,lateral_direita
TESTE01_20220103_132824_44.jpg,154,91,109,147,lateral_direita
TESTE01_20220103_132824_13.jpg,279,93,106,141,lateral_direita
TESTE01_20220103_132824_36.jpg,183,97,107,145,lateral_direita
TESTE01_20220103_132824_24.jpg,288,97,102,141,lateral_direita
15111111_20220104_145805_31.jpg,119,108,88,116,lateral_direita
15111111_20220104_145805_36.jpg,124,104,89,124,lateral_direita
15111111_20220104_145805_27.jpg,130,105,89,116,lateral_direita
15111111_20220104_145805_11.jpg,126,103,85,122,lateral_direita
15111111_20220104_145805_43.jpg,139,91,92,119,lateral_direita
15111111_20220104_145805_14.jpg,132,97,93,116,lateral_direita
15111111_20220104_145805_37.jpg,128,103,87,126,lateral_direita
15111111_20220104_145805_15.jpg,132,93,98,119,lateral_direita
15111111_20220104_145805_39.jpg,135,102,90,124,lateral_direita
15111111_20220104_145805_8.jpg,120,109,83,114,lateral_direita
15111111_20220104_145805_35.jpg,120,105,88,123,lateral_direita
15111111_20220104_145805_38.jpg,131,101,91,127,lateral_direita
15111111_20220104_145805_32.jpg,115,107,81,120,lateral_direita
15111111_20220104_145805_7.jpg,116,109,82,116,lateral_direita
15111111_20220104_145805_13.jpg,129,101,85,123,lateral_direita
15111111_20220104_145805_28.jpg,129,103,88,121,lateral_direita
15111111_20220104_145805_29.jpg,123,106,88,117,lateral_direita
15111111_20220104_145805_30.jpg,121,109,86,116,lateral_direita
15111111_20220104_145805_40.jpg,146,101,81,122,lateral_direita
15111111_20220104_145805_5.jpg,116,106,82,119,lateral_direita
15111111_20220104_145805_2.jpg,120,106,89,120,lateral_direita
15111111_20220104_145805_3.jpg,121,107,86,120,lateral_direita
15111111_20220104_145805_34.jpg,118,108,89,119,lateral_direita
15111111_20220104_145805_33.jpg,116,108,82,120,lateral_direita
15111111_20220104_145805_25.jpg,142,94,92,120,lateral_direita
15111111_20220104_145805_26.jpg,133,104,90,118,lateral_direita
15111111_20220104_145805_0.jpg,126,103,93,120,lateral_direita
15111111_20220104_145805_6.jpg,115,108,82,117,lateral_direita
15111111_20220104_145805_1.jpg,129,107,86,116,lateral_direita
15111111_20220104_145805_10.jpg,126,104,82,120,lateral_direita
15111111_20220104_145805_4.jpg,119,109,85,116,lateral_direita
15111111_20220104_145805_41.jpg,146,102,82,120,lateral_direita
15111111_20220104_145805_12.jpg,130,103,84,119,lateral_direita
15111111_20220104_145805_9.jpg,121,107,86,118,lateral_direita
15111111_20220104_145805_42.jpg,140,95,88,116,lateral_direita
RMW0F64_20220104_170221_0.jpg,43,81,138,183,lateral_direita
RMW0F64_20220104_170221_42.jpg,74,66,124,170,lateral_direita
RMW0F64_20220104_170221_5.jpg,42,86,135,181,lateral_direita
RMW0F64_20220104_170221_37.jpg,90,63,129,172,lateral_direita
RMW0F64_20220104_170221_38.jpg,87,61,134,175,lateral_direita
RMW0F64_20220104_170221_3.jpg,41,89,134,177,lateral_direita
RMW0F64_20220104_170221_30.jpg,87,61,130,178,lateral_direita
RMW0F64_20220104_170221_4.jpg,42,90,134,176,lateral_direita
RMW0F64_20220104_170221_49.jpg,88,77,117,149,lateral_direita
RMW0F64_20220104_170221_41.jpg,73,61,129,180,lateral_direita
RMW0F64_20220104_170221_17.jpg,40,91,135,184,lateral_direita
RMW0F64_20220104_170221_43.jpg,76,65,124,169,lateral_direita
RMW0F64_20220104_170221_18.jpg,42,90,142,181,lateral_direita
RMW0F64_20220104_170221_45.jpg,76,59,129,171,lateral_direita
RMW0F64_20220104_170221_32.jpg,87,57,131,178,lateral_direita
RMW0F64_20220104_170221_40.jpg,76,57,129,185,lateral_direita
RMW0F64_20220104_170221_19.jpg,45,90,140,181,lateral_direita
RMW0F64_20220104_170221_33.jpg,93,65,123,170,lateral_direita
RMW0F64_20220104_170221_50.jpg,78,61,135,173,lateral_direita
RMW0F64_20220104_170221_12.jpg,34,87,139,190,lateral_direita
RMW0F64_20220104_170221_8.jpg,47,84,136,178,lateral_direita
RMW0F64_20220104_170221_6.jpg,42,87,137,179,lateral_direita
RMW0F64_20220104_170221_16.jpg,41,94,133,177,lateral_direita
RMW0F64_20220104_170221_14.jpg,50,90,137,182,lateral_direita
RMW0F64_20220104_170221_21.jpg,55,89,132,181,lateral_direita
RMW0F64_20220104_170221_27.jpg,73,80,139,173,lateral_direita
RMW0F64_20220104_170221_13.jpg,34,94,145,180,lateral_direita
RMW0F64_20220104_170221_34.jpg,93,61,125,173,lateral_direita
RMW0F64_20220104_170221_39.jpg,85,62,130,173,lateral_direita
RMW0F64_20220104_170221_44.jpg,76,60,127,174,lateral_direita
RMW0F64_20220104_170221_31.jpg,87,52,134,183,lateral_direita
RMW0F64_20220104_170221_28.jpg,84,80,125,170,lateral_direita
RMW0F64_20220104_170221_29.jpg,83,58,132,183,lateral_direita
RMW0F64_20220104_170221_7.jpg,42,86,137,180,lateral_direita
RMW0F64_20220104_170221_20.jpg,52,89,135,183,lateral_direita
RMW0F64_20220104_170221_10.jpg,53,83,133,182,lateral_direita
RMW0F64_20220104_170221_51.jpg,79,81,133,165,lateral_direita
RMW0F64_20220104_170221_48.jpg,86,70,119,157,lateral_direita
RMW0F64_20220104_170221_47.jpg,82,68,124,159,lateral_direita
RMW0F64_20220104_170221_9.jpg,47,82,138,182,lateral_direita
RMW0F64_20220104_170221_15.jpg,51,89,138,183,lateral_direita
RMW0F64_20220104_170221_2.jpg,42,84,138,178,lateral_direita
RMW0F64_20220104_170221_46.jpg,82,69,122,159,lateral_direita
RMW0F64_20220104_170221_1.jpg,44,82,137,181,lateral_direita
RMW0F64_20220104_170221_11.jpg,54,85,131,182,lateral_direita
AUU7572_20220102_131531_53.jpg,174,203,91,114,lateral_direita
AUU7572_20220102_131531_14.jpg,191,200,80,122,lateral_direita
AUU7572_20220102_131531_55.jpg,183,197,87,109,lateral_direita
AUU7572_20220102_131531_47.jpg,176,203,90,116,lateral_direita
AUU7572_20220102_131531_8.jpg,186,200,83,118,lateral_direita
AUU7572_20220102_131531_28.jpg,174,208,84,113,lateral_direita
AUU7572_20220102_131531_7.jpg,184,200,85,118,lateral_direita
AUU7572_20220102_131531_57.jpg,187,194,84,118,lateral_direita
AUU7572_20220102_131531_27.jpg,174,202,85,115,lateral_direita
AUU7572_20220102_131531_1.jpg,183,202,87,112,lateral_direita
AUU7572_20220102_131531_54.jpg,182,196,88,112,lateral_direita
AUU7572_20220102_131531_51.jpg,174,205,91,114,lateral_direita
AUU7572_20220102_131531_32.jpg,173,206,81,107,lateral_direita
AUU7572_20220102_131531_3.jpg,184,193,86,115,lateral_direita
AUU7572_20220102_131531_10.jpg,188,200,81,119,lateral_direita
AUU7572_20220102_131531_9.jpg,188,200,79,119,lateral_direita
AUU7572_20220102_131531_4.jpg,183,193,89,115,lateral_direita
AUU7572_20220102_131531_52.jpg,174,202,89,116,lateral_direita
AUU7572_20220102_131531_12.jpg,186,200,87,117,lateral_direita
AUU7572_20220102_131531_23.jpg,173,200,85,118,lateral_direita
AUU7572_20220102_131531_16.jpg,190,199,81,122,lateral_direita
AUU7572_20220102_131531_29.jpg,173,207,85,116,lateral_direita
AUU7572_20220102_131531_33.jpg,174,207,84,110,lateral_direita
AUU7572_20220102_131531_56.jpg,185,195,86,116,lateral_direita
AUU7572_20220102_131531_59.jpg,191,204,83,111,lateral_direita
AUU7572_20220102_131531_24.jpg,173,200,85,119,lateral_direita
AUU7572_20220102_131531_11.jpg,188,201,84,118,lateral_direita
AUU7572_20220102_131531_6.jpg,185,194,84,118,lateral_direita
AUU7572_20220102_131531_48.jpg,176,202,88,115,lateral_direita
AUU7572_20220102_131531_50.jpg,174,201,89,118,lateral_direita
AUU7572_20220102_131531_13.jpg,191,201,83,119,lateral_direita
AUU7572_20220102_131531_30.jpg,174,203,85,116,lateral_direita
AUU7572_20220102_131531_0.jpg,185,201,86,116,lateral_direita
AUU7572_20220102_131531_58.jpg,189,200,82,118,lateral_direita
AUU7572_20220102_131531_5.jpg,183,194,88,115,lateral_direita
AUU7572_20220102_131531_49.jpg,175,201,90,119,lateral_direita
AUU7572_20220102_131531_15.jpg,190,200,81,119,lateral_direita
AUU7572_20220102_131531_25.jpg,167,207,90,114,lateral_direita
